RegulationId,RegistarId,Naslov,Vazenje,Matko_StupanjeNaSnagu,Dario_StupanjeNaSnagu,Matko_DatumPrimjene,Dario_DatumPrimjene
1905,2300,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Supetar,Uredba stupa na snagu 15. 7. 2000.,,15.07.2000,,
1906,2301,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Supetar i k.o. Mirca,Uredba stupa na snagu 14. 9. 2004.,13.09.2004,14.09.2004,,
1907,2302,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Supetarska Draga,Uredba stupa na snagu 21. 4. 2007.,20.04.2007,21.04.2007,,
1908,2303,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Sušak,"Uredba stupa na snagu 3. 5. 2001.
",,03.05.2001,,
1909,2304,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Sutivan,Uredba stupa na snagu 14. 12. 2000.,13.12.2000,14.12.2000,,
1910,2305,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Sveti Anton,Uredba stupa na snagu 29. 7. 1999.,28.07.1999,29.07.1999,,
1911,2306,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Sv. Filip i Jakov,"Uredba stupa na snagu 2. 3. 2000.
",01.03.2000,02.03.2000,,
1912,2307,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Sveti Juraj,Uredba stupa na snagu 12. 10. 1999.,11.10.1999,12.10.1999,,
1913,2308,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Šibenik,"Uredba stupa na snagu 24. 5. 2001.
",,24.05.2001,,
1914,2309,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Šmrika,Uredba stupa na snagu 6. 12. 2001.,05.12.2001,06.12.2001,,
1915,2310,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Štinjan,"Uredba stupa na snagu 24. 4. 1999.
",23.04.1999,24.04.1999,,
1916,2311,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Tisno,"Uredba stupa na snagu 27. 1. 1999.
",26.01.1999,27.01.1999,,
1917,2312,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Tkon,Uredba stupa na snagu 19. 7. 2001.,,19.07.2001,,
1918,2313,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Tomislavovac,"Uredba stupa na snagu 27. 8. 2002.
",26.08.2002,27.08.2002,,
1919,2314,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Trget,"Uredba stupa na snagi 18. 1. 2001.
",,,,
1920,2315,Odluka o određivanju granice pomorskog dobra na dijelu k.o. Tribanj,"Odluka stupa na snagu 24. 7. 1998.
",,24.07.1998,,
1921,2316,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Tribunj,"Uredba stupa na snagu 17. 12. 1998.
",16.12.1998,17.12.1998,,
1922,2317,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Trogir,"Uredba stupa na snagu 15. 9. 2001.
",14.09.2001,15.09.2001,,
1923,2318,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Trpanj,"Uredba stupa na snagu 26. 9. 2002.
",25.09.2002,26.09.2002,,
1924,2319,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Tuliševica,Uredba stupa na snagu 27. 9. 2000.,26.09.2000,27.09.2000,,
1925,2320,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Tuliševica i k.o. Kraj,Uredba stupa na snagu 18. 1. 2001.,,18.01.2001,,
1926,2321,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Tuliševica i k.o. Lovran,"Uredba stupa na snagu 22. 2. 2001.
",,22.02.2001,,
1927,2322,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Turanj,Uredba stupa na snagu 4. 12. 1998.,03.12.1998,04.12.1998,,
1928,2323,Odluka o određivanju granice pomorskog dobra na dijelu k.o. Umag,Odluka stupa na snagu 3. 4. 1997.,,03.04.1997,,
1929,2324,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Unije,Uredba stupa na snagu 12. 12. 2002.,11.12.2002,12.12.2002,,
1930,2325,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Vasanska,Uredba stupa na snagu 4. 4. 2002.,,04.04.2002,,
1931,2326,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Vela Luka,"Uredba stupa na snagu 14. 9. 2000.
",13.09.2000,14.09.2000,,
1932,2327,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Veli Lošinj,Uredba stupa na snagu 11. 4. 2002.,,11.04.2002,,
1933,2328,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Veliko Brdo,"22. 5. 2012. prestaje važiti Uredba o izmjeni Uredbe o određivanju granice pomorskog dobra na dijelu k.o. Veliko Brdo (Narodne novine, br. 61/09) - vidi: Uredba o prestanku važenja Uredbe o izmjeni Uredbe o određivanju granice pomorskog dobra na dijelu k.o. Veliko Brdo (Narodnenovine, br. 54/12).",,,,
1934,2329,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Veprinac,Uredba stupa na snagu 14. 6. 2000.,13.06.2000,14.06.2000,,
1935,2330,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Vinišće,Uredba stupa na snagu 7. 2. 2002.,,07.02.2002,,
1936,2331,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Vir,"Uredba stupa na snagu 4. 11. 1999.
",03.11.1999,04.11.1999,,
1937,2332,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Vis,"Uredba stupa na snagu 11. 4. 2000.
",10.04.2000,11.04.2000,,
1938,2333,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Vodice,"Uredba stupa na snagu 19. 6. 1999.
",18.06.1999,19.06.1999,,
1939,2334,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Vodnjan i k.o. Peroj,"Uredba stupa na snagu 20. 11. 2002.
",19.11.2002,20.11.2002,,
1940,2335,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Volosko,"Uredba stupa na snagu 4. 4. 2001.
",,04.04.2001,,
1941,2336,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Volosko i k.o. Opatija,"Uredba stupa na snagu 26. 9. 2003.
",25.09.2003,26.09.2003,,
1942,2337,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Vrsar,"Uredba stupa na snagu 1. 5. 2002.
",30.04.2002,01.05.2002,,
1943,2338,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Vrsi,Uredba stupa na snagu 27. 9. 2001.,26.09.2001,27.09.2001,,
1944,2339,Odluka o određivanju granice pomorskog dobra na dijelu k.o. Zadar,Odluka stupa na snagu 24. 7. 1998.,,24.07.1998,,
1945,2340,Odluka o određivanju granice pomorskog dobra na dijelu k.o. Zamet,Odluka stupa na snagu 3. 4. 1997.,,03.04.1997,,
1946,2341,Odluka o određivanju granice pomorskog dobra na dijelu k.o. Zaton,Odluka stupa na snagu 24. 7. 1998.,,24.07.1998,,
1948,2343,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Zaton - Raslina,"Uredba stupa na snagu 27. 1. 1999.
",26.01.1999,27.01.1999,,
1949,2344,Odluka o određivanju granice pomorskog dobra na dijelu k. o. Zavrelje,Odluka stupa na snagu 27. 11. 1997.,,27.11.1997,,
1950,2345,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Žedno,"Uredba stupa na snagu 5. 2. 2004.
",04.02.2004,05.02.2004,,
1951,2346,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Žirje,"Uredba stupa na snagu 12. 2. 2003.
",11.02.2003,12.02.2003,,
1952,2347,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Živogošće,Uredba stupa na snagu 12. 5. 2001.,,12.05.2001,,
1953,2348,Uredba o određivanju granice pomorskog dobra na dijelu k.o. Žrnovo,Uredba stupa na snagu 7. 3. 2002.,,07.03.2002,,
1954,2349,"Odluka o isključenju iz opće uporabe dijela pomorskog dobra radi izgradnje objekta infrastrukture od interesa za Republiku Hrvatsku, na lokaciji ""Plat-Dubrovnik""","Odluka stupa na snagu 18. 12. 1997.

",,18.12.1997,,
1955,2350,Odluka o isključenju dijela pomorskog dobra iz opće upotrebe za Most Dubrovnik i davanju na posebnu upotrebu Hrvatskoj upravi za ceste,Odluka stupa na snagu 4. 7. 2000.,,04.07.2000,,
1956,2351,"Odluka o isključenju dijela pomorskog dobra iz opće upotrebe za državnu cestu D-404 i davanju na posebnu upotrebu Hrvatskim cestama d.o.o., Zagreb","Odluka stupa na snagu 15. 6. 2001.

",,15.06.2001,,
1957,2352,Odluka o isključenju dijela pomorskog dobra iz opće upotrebe za državnu cestu D-40 i davanju na posebnu upotrebu Hrvatskim cestama,Odluka stupa na snagu 28. 3. 2002.,,28.03.2002,,
1961,2356,Uredba o uvjetima kojima moraju udovoljavati luke,"Uredba stupa na snagu 19. 8. 2004. <br/>
Prestaje važiti Uredba o uvjetima kojima moraju udovoljavati luke (Narodne novine, br. 22/95).

",,19.08.2004,,
1962,2357,Uredba o razvrstaju luka otvorenih za javni promet i luka posebne namjene,"Uredba stupa na snagu 19. 8. 2004. <br/>
Prestaju važiti: <br/>
– Odluka o mjerilima za razvrstaj luka otvorenih za javni promet (Narodne novine, br. 31/96) i <br/>
– Odluka o razvrstaju luka posebne namjene (Narodne novine, br. 38/96).
",,19.08.2004,,
1963,2358,Odluka o osnivanju Lučke uprave Dubrovnik,Odluka stupa na snagu 18. 2. 1997.,17.02.1997,18.02.1997,,
1964,2359,Odluka o osnivanju Lučke uprave Ploče,Odluka stupa na snagu 18. 2. 1997.,17.02.1997,18.02.1997,,
1965,2360,Odluka o osnivanju Lučke uprave Rijeka,Odluka stupa na snagu 28. 5. 1996.,27.05.1996,28.05.1996,,
1966,2361,Odluka o osnivanju Lučke uprave Split,Odluka stupa na snagu 29. 4. 1997.,28.04.1997,29.04.1997,,
1967,2362,Uredba o osnivanju Lučke uprave Šibenik,Uredba stupa na snagu 10. 12. 2004.,09.12.2004,10.12.2004,,
1968,2363,Odluka o osnivanju Lučke uprave Zadar,Odluka stupa na snagu 26. 2. 1997.,17.02.1997,26.02.1997,,
1969,2364,Odluka o osnivanju luka posebne namjene - vojnih luka,Odluka stupa na snagu 8. 7. 2004.,07.07.2004,08.07.2004,,
1970,2365,Pravilnik o kriterijima za određivanje lučkih pristojbi,Pravilnik stupa na snagu 8. 8. 1998.,,08.08.1998,,
1971,2366,"Pravilnik o kriterijima za određivanje namjene pojedinog dijela luke otvorene za javni promet županijskog i lokalnog značaja, način plaćanja veza, uvjete korištenja, te određivanja maksimalne visine naknade i raspodjele prihoda",Pravilnik stupa na snagu 21. 9. 2007.,,21.09.2007,,
1972,2367,Naredba o razvrstaju luke Rijeka,Naredba stupa na snagu 10. 5. 1996.,09.05.1996,10.05.1996,,
1980,2375,Zakon o hidrografskoj djelatnosti,"Zakon stupa na snagu 20. 5. 1998.<br/>
Prestaju važiti članak 4. stavak 1. točka 10. i članak 34. Zakona o ustrojstvu i djelokrugu ministarstava i državnih upravnih organizacija (Narodne novine, br. 72/94, 92/96 i 131/97).
",19.05.1998,20.05.1998,,
1982,2377,Pomorski zakonik,Zakonik stupa na snagu 29. 12. 2004.,29.12.2004,29.12.2004,2004-12-29 11:00:00+00,
1983,2378,Uredba o određivanju luka otvorenih za međunarodni promet,"Uredba stupa na snagu 26. 1. 2006.

 ",,26.01.2006,,
1999,2380,"Uredba o pristupu, prolasku i boravku stranih ratnih i znanstvenoistraživačkih brodova u unutrašnjim morskim vodama i teritorijalnom moru Republike Hrvatske","Uredba stupa na snagu 29. 3. 1995. <br/>
Prestaje važiti Uredba o pristupu, prolasku i boravku stranih ratnih i znanstvenoistraživačkih brodova u obalnom moru (Narodne novine, br. 53/91).
",28.03.1995,29.03.1995,,
2003,2384,Pravilnik o mjestima zakloništa,Pravilnik stupa na snagu 15. 1. 2008.,14.01.2008,15.01.2008,,
2004,2385,"Pravilnik o uvjetima pod kojima strane pravne i fizičke osobe smiju obavljati istraživanja, ispitivanja, fotografiranja i mjerenja mora, morskog dna i/ili morskog podzemlja unutrašnjih morskih voda i teritorijalnog mora Republike Hrvatske",Pravilnik stupa na snagu 11. 9. 1998.,10.09.1998,11.09.1998,,
2006,2387,Pravilnik o zaštiti morskog okoliša u zaštićenom ekološko-ribolovnom pojasu Republike Hrvatske,Pravilnik stupa na snagu 3. 5. 2008.,02.05.2008,03.05.2008,,
2007,2388,Pravilnik o uvjetima za izdavanje odobrenja za polaganje cjevovoda i održavanje podmorskih kabela i cjevovoda u epikontinentalnom pojasu Republike Hrvatske,Pravilnik stupa na snagu 18. 12. 2007.,,18.12.2007,,
2011,2392,"Pravilnik o rukovanju opasnim tvarima, uvjetima i načinu obavljanja prijevoza u pomorskom prometu, ukrcavanja i iskrcavanja opasnih tvari, rasutog i ostalog tereta u lukama te načinu sprječavanja širenja isteklih ulja u lukama","Pravilnik stupa na snagu 28. 4. 2005. <br/>
Prestaju važiti: <br/>
– Pravilnik o rukovanju opasnim tvarima, uvjetima i načinu ukrcavanja i iskrcavanja opasnih tvari, rasutog i ostalog tereta u lukama te načinu sprječavanja širenja isteklih ulja u lukama (Narodne novine, br. 108/95) <br/>
– i Pravilnik o načinu obavljanja prijevoza opasnih tvari u pomorskom prometu (Narodne novine, 79/96 i 76/02).
",27.04.2005,28.04.2005,,
2014,2395,Pravilnik o uvjetima kojima mora udovoljavati strani plovni objekt da bi boravio u raspremi u unutarnjim morskim vodama Republike Hrvatske,Pravilnik stupa na snagu 31. 1. 2008.,30.01.2008,31.01.2008,,
2021,2402,( * djelomično u primjeni) Pravilnik o brodicama i jahtama,"1. II. 2020. Pravilnik prestaje važiti stupanjem na snagu Pravilnika o brodicama, čamcima i jahtama (Nar. novine, br. 13/20), osim:<br/>
1. odredbi Glave II.a PRAVA I OBVEZE KORISNIKA, VODITELJA I ČLANOVA POSADE RIBARSKIH BRODICA, (članci 8a. i 8b) koje ostaju na snazi do donošenja posebnih propisa kojim se uređuju zvanja i svjedodžbe o osposobljenosti pomoraca, <br/>
2. odredbi članka 4., stavak 2., 3., 4. i 8., Glave IX. POSADA BRODICE (članci 49., 50., 51., 52., 53., 54., 55., 56., 57., 58., 59., 60., 61., 62., 63., 64., 65., 66., 67., 68., 68.a, 68.b, 68.c, 68.d, 68.e), Glave XII PRIJELAZNE I ZAVRŠNE ODREDBE (članci 86., 87., 88., 90., 91., 96., 98.), Dodatka 6., Dodatka 7., Dodatka 8., Dodatka 9., Dodatka 10., Dodatka 11., te članci 35., 36. i 37. prijelaznih i završnih odredbi Pravilnika o izmjenama i dopunama Pravilnika o brodicama i jahtama (»Narodne novine« br. 57/06), koje ostaju na snazi do donošenja posebnih propisa kojim se uređuju zvanja i svjedodžbe o osposobljenosti pomoraca; <br/>
3. odredbi Glave X. NAJMANJI BROJ ČLANOVA POSADE POTREBAN ZA SIGURNU PLOVIDBU BRODICA I JAHTI (članci 69., 70., 71., 72., 73., 74., 75., 76., 77., 78., 79., 80., 81., 82., 83., 84. i 84.a), koje ostaju na snazi do donošenja posebnog propisa kojim se uređuje najmanji broj članova posade za sigurnu plovidbu brodica i jahti. <br/>",,,,
2026,2407,"Pravilnik o utvrđivanju uvjeta zdravstvene sposobnosti članova posade pomorskih brodova, brodica i jahti","Pravilnik stupa na snagu 18. 9. 2007. <br/>
Prestaje važiti Pravilnik o utvrđivanju uvjeta zdravstvene sposobnosti članova posade pomorskih brodova i brodova unutarnje plovidbe (Narodne novine, br. 111/02).
",17.09.2007,18.09.2007,,
2028,2409,Pravilnik o uvjetima i načinu održavanja straže te obavljanju drugih poslova na brodu kojima se osigurava sigurna plovidba i zaštita mora od onečišćenja,Pravilnik stupa na snagu 1. 11. 2005.,,01.11.2005,,
2030,2411,Pravilnik o obavljanju meteorološke službe na pomorskim brodovima,Pravilnik stupa na snagu 10. 7. 2007.,09.07.2007,10.07.2007,,
2033,2414,Pravilnik o načinu vijanja zastave i isticanja znakova na brodovima i jahtama,"Pravilnik stupa na snagu 18. 12. 2007. <br/>
Prestaje važiti Pravilnik o isticanju i vijanju zastave trgovačke mornarice Republike Hrvatske i isticanju znakova na brodovima trgovačke mornarice Republike Hrvatske (Narodne novine, br. 51/97).
 
",,18.12.2007,,
2036,2417,"Pravilnik o uvjetima za obavljanje djelatnosti pomorskog agenta, te pravima i obvezama pomorskog agenta","Pravilnik stupa na snagu 16. 8. 2007. <br/>
Prestaje važiti Pravilnik o uvjetima za obavljanje djelatnosti pomorskog agenta (Narodne novine, br. 17/96) osim odredbe iz članka 22. ovog Pravilnika koja ostaje na snazi do osnivanja upisnika iz članka 3. ovog Pravilnika.
",15.08.2007,16.08.2007,,
2038,2419,"Naredba o plovidbi u prolazu u šibensku luku, u Pašmanskom tjesnacu, kroz prolaz Vela vrata, rijekama Neretvom i Zrmanjom, te o zabrani plovidbe Unijskim kanalom i kanalom Krušija, dijelovima Srednjeg kanala, Murterskog mora i Žirjanskog kanala","Naredba stupa na snagu 1. 2. 2007.<br/>
Prestaju važiti Naredba o plovidbi u prolazu u Šibensku luku, u Pašmanskom tjesnacu, u prolazu Mali Ždrelac i Vela vrata, rijekama Neretvom i Zrmanjom, te o zabrani plovidbe Pelješkim i Koločepskim kanalom, dijelovima Srednjeg kanala, Murterskog mora i Žirjanskog kanala (Narodne novine, br. 28/97 i 117/98).

",31.01.2007,01.02.2007,,
2039,2420,Naredba o ustanovljavanju zabranjenih zona u unutrašnjim morskim vodama Republike Hrvatske,"Naredba stupa na snagu 21. 9. 1994. <br/>
Prestaje važiti Naredba o ustanovljenju zabranjenih zona u unutrašnjim morskim vodama Republike Hrvatske (Narodne novine, br. 54/94).
",20.09.1994,21.09.1994,,
2040,2421,Naredba o plovidbi teritorijalnim morem i unutrašnjim morskim vodama Republike Hrvatske,Naredba stupa na snagu 9. 10. 1997.,08.10.1997,09.10.1997,,
2042,2423,Naredba o najvećoj dopuštenoj visini naknade za usluge peljarenja u unutarnjim morskim vodama i teritorijalnom moru Republike Hrvatske,"Naredba stupa na snagu 16. 2. 2005. <br/>
Prestaje važiti Naredba o najvećoj dopuštenoj visini naknade za usluge peljarenja u unutrašnjim morskim vodama i teritorijalnom moru Republike Hrvatske (Narodne novine, br. 50/02 i 121/02).
",,16.02.2005,,
2043,2424,Naredba o kategorijama plovidbe pomorskih brodova,"Naredba stupa na snagu 4. 4. 2006. <br/>
Prestaje važiti Naredba o kategorijama plovidbe pomorskih brodova (Narodne novine, br. 6/97 i 44/01).
",03.05.2006,04.04.2006,,
2049,2431,"Zakon o Jadroliniji, Rijeka","Zakon stupa na snagu 17. 2. 1996. <br/>
Prestaje važiti Zakon o osnivanju Javnog poduzeća ""Jadrolinija"" p.o. Rijeka (Narodne novine, br. 27/91).
",16.02.1996,17.02.1996,,
2050,2432,"Zakon o plovputu, Split",Zakon stupa na snagu 22. 7. 1997.,21.07.1997,22.07.1997,,
2061,2444,Uredba o uvjetima za plovidbu i boravak stranih brodova i čamaca namijenjenih razonodi ili športu na unutarnjim vodama Republike Hrvatske,Uredba stupa na snagu 21. 4. 2001. ,,21.04.2001,,
2065,2452,Uredba o određivanju lučkog područja luke Osijek,Uredba stupa na snagu 20. 11. 2003.,19.11.2003,20.11.2003,,
2066,2453,Uredba o određivanju lučkog područja luke Sisak,Uredba stupa na snagu 12. 10. 2006.,11.10.2006,12.10.2006,,
2067,2454,Uredba o određivanju lučkog područja luke Slavonski Brod,Uredba stupa na snagu 22. 5. 2003.,21.05.2003,22.05.2003,,
2069,2456,Pravilnik o ispitivanju nesreća brodova na unutarnjim vodama,"Pravilnik stupa na snagu 14. 6. 2000. <br/>
Prestaje važiti Pravilnik o ispitivanju nesreće brodova (Narodne novine, br. 53/91).
",13.06.2000,14.06.2000,,
2081,2469,"Pravilnik o postupku u slučaju rođenja ili smrti, nalaska napuštenoga novorođenoga djeteta, primitka izjave posljednje volje i postupku s imovinom umrlih osoba na brodu","Pravilnik stupa na snagu 14. 6. 2000. <br/>
Prestaje važiti Pravilnik o postupku u slučaju rođenja ili smrti, nalasku napuštenoga djeteta, prijemu izjave posljednje volje i postupku s imovinom umrlih osoba na brodu (Narodne novine, br. 41/80) u dijelu koji se odnosi na plovidbu unutarnjim vodama.
",,14.06.2000,,
2087,2476,Pravilnik o posebnim uvjetima za obavljanje djelatnosti komercijalnog prijevoza unutarnjim vodnim putovima,Pravilnik stupa na snagu 10. 4. 2008.,09.04.2008,10.04.2008,,
2092,2481,Zakon o Hrvatskom registru brodova,"Zakon stupa na snagu 10. 10. 1996. <br/>
Prestaje važiti Zakon o Hrvatskom registru brodova (Narodne novine, br. 22/92).
",09.10.1996,10.10.1996,,
2098,2518,Odluka o tehničkim pravilima Hrvatskog registra brodova - BAŽDARENJE BRODOVA UNUTRAŠNJE PLOVIDBE (2001.),"Tehnička pravila stupaju na snagu 1. 6. 2001. 
",,01.06.2001,,
2099,2519,Odluka o tehničkim pravilima Hrvatskog registra brodova (za brodove unutrašnje plovidbe) - CJEVOVODI (2006.),"Tehnička pravila stupaju na snagu 1. 2. 2006. <br/>
Prestaju vrijediti tehnička pravila istog naziva (2002.) objavljena u Narodnim novinama, br. 135/02.
",,01.02.2006,,
2100,2520,Odluka o tehničkim pravilima Hrvatskog registra brodova (za brodove unutrašnje plovidbe) - ELEKTRIČNA OPREMA (2002.),"Tehnička pravila stupaju na snagu 1. 12. 2002. <br/>
Prestaju vrijediti tehnička pravila istog naziva (1999.), objavljena u Narodnim novinama, br. 93/98.
",,01.12.2002,,
2101,2521,Odluka o tehničkim pravilima Hrvatskog registra brodova (za brodove unutrašnje plovidbe) - OPĆI PROPISI (2004.),"Tehnička pravila stupaju na snagu 1. 10. 2004. <br/>
Prestaju vrijediti tehnička pravila istog naziva (2003.), objav¬ljena u Narodnim novinama, br. 82/03.
",,01.10.2004,,
